# iroha-telemetry-metric-catalog-v2
confidential_gas_block_used	iroha_confidential_gas_block_used	Confidential gas used by transactions in the current block	registered
confidential_gas_total	iroha_confidential_gas_total	Total confidential gas consumed since the node started	registered
block_fee_total_units	block_fee_total_units	Total fee units charged in the latest validated block	registered
block_fee_total_scale	block_fee_total_scale	Scale for block_fee_total_units so the exact latest-block fee amount can be reconstructed	registered
nts_offset_ms	nts_offset_ms	Network time offset vs local system time (ms, signed)	registered
nts_confidence_ms	nts_confidence_ms	Network time confidence bound (MAD) in ms	registered
nts_peers_sampled	nts_peers_sampled	Number of peers contributing NTS samples	registered
nts_samples_used	nts_samples_used	Number of samples used in NTS aggregation after filtering	registered
nts_healthy	nts_healthy	NTS health status (1 = healthy, 0 = unhealthy)	registered
nts_fallback	nts_fallback	NTS fallback indicator (1 = local time fallback, 0 = network time)	registered
nts_min_samples_ok	nts_min_samples_ok	NTS minimum-sample health check (1 = ok, 0 = fail)	registered
nts_offset_ok	nts_offset_ok	NTS offset bound health check (1 = ok, 0 = fail)	registered
nts_confidence_ok	nts_confidence_ok	NTS confidence bound health check (1 = ok, 0 = fail)	registered
nts_rtt_ms_bucket	nts_rtt_ms_bucket	NTS RTT histogram bucket counts labeled by le (ms)	registered
nts_rtt_ms_sum	nts_rtt_ms_sum	NTS RTT histogram sum of milliseconds	registered
nts_rtt_ms_count	nts_rtt_ms_count	NTS RTT histogram count of observations	registered
pipeline_sig_bls_agg_same	pipeline_sig_bls_agg_same	BLS signature micro-batches verified via aggregate (same-message) in latest block	registered
pipeline_sig_bls_agg_multi	pipeline_sig_bls_agg_multi	BLS signature micro-batches verified via aggregate (multi-message) in latest block	registered
pipeline_sig_bls_deterministic	pipeline_sig_bls_deterministic	BLS signature micro-batches verified via deterministic per-signature path in latest block	registered
pipeline_sig_bls_agg_same_total	pipeline_sig_bls_agg_same_total	Cumulative BLS same-message aggregate verification attempts labeled by lane and result	registered
pipeline_sig_bls_agg_multi_total	pipeline_sig_bls_agg_multi_total	Cumulative BLS multi-message aggregate verification attempts labeled by lane and result	registered
